perm_network_tf_idf,perm_os_tf_idf,perm_personal_tf_idf,perm_system_tf_idf,perm_device_tf_idf,api_network_tf_idf,api_os_tf_idf,api_personal_tf_idf,api_system_tf_idf,api_device_tf_idf
0,0,0.022411952,0.016235264,0,0.021670978,0.00935518,0.020947324,0.02327838,0
0,0,0,0,0.012757023,0.021670978,0.016371566,0,0.017458785,0
0,0,0,0.023245946,0.008118105,0.017238278,0.014883242,0,0.011110136,0.011604321
0,0,0.00941302,0.013637622,0.014287865,0.024271496,0.007858352,0.017595752,0.014665379,0.020423605
0,0,0.008715759,0.018941141,0.006614752,0.03090121,0.009701669,0,0.009052703,0.009455373
0,0,0,0.017047027,0,0.022754527,0.019645879,0,0,0
0,0,0,0,0,0.015169685,0.021828754,0,0.016294866,0
0,0,0,0.020456433,0.007143933,0.03033937,0.009168077,0.017595752,0.009776919,0.010211802
0,0,0.021393227,0.023245946,0.008118105,0.02413359,0.007441621,0,0.016665204,0.011604321
0,0,0,0.024352896,0,0.016253234,0.011693975,0,0.026188177,0.018235361
0,0,0,0.009741158,0.005102809,0.021670978,0.012161734,0.012568394,0.020950542,0.014588289
0,0,0,0,0.008504682,0.014447319,0.020269557,0.020947324,0.01163919,0
0,0,0.010696614,0.007748649,0.008118105,0.020685934,0.014883242,0,0.016665204,0
0,0,0.029415688,0.021308784,0,0.009481053,0.016371566,0.054986724,0,0
0,0,0.007353922,0.010654392,0.005581197,0.026072896,0.012278674,0.013746681,0.011457327,0.007977971
0,0,0,0.032994246,0.005761236,0.024467234,0.00739361,0.014190122,0.011826919,0.024705974
0,0,0,0,0,0.037924212,0.016371566,0,0,0
0,0,0,0,0,0.025282808,0.021828754,0,0,0
0,0,0,0.010654392,0.011162395,0.018962106,0.012278674,0,0.026733764,0.007977971
0,0,0.006723586,0,0.005102809,0.023838076,0.012161734,0.012568394,0.024442299,0.007294145
0,0,0.011205976,0.008117632,0.008504682,0.023476893,0.00935518,0.020947324,0.020368582,0.012156908
0,0,0,0.025570541,0.008929916,0.026546949,0.008185783,0,0.018331724,0.012764753
0,0,0.012385553,0.035888479,0.004699956,0.011976067,0.01292492,0,0.019296551,0
0,0,0,0,0,0.018962106,0.024557348,0,0,0
0,0,0.021393227,0.015497298,0.008118105,0.020685934,0.013394917,0.019995173,0,0.011604321
0,0,0,0,0,0.016855205,0.020009691,0,0.020368582,0
0,0,0.007844183,0,0.005953277,0.020226247,0.015280128,0,0.020368582,0.008509835
0,0,0,0,0.008504682,0.025282808,0.015591967,0,0.017458785,0
0,0,0,0,0,0.037924212,0.016371566,0,0,0
0,0,0.018101962,0.006556549,0.006869166,0.018962106,0.008815458,0.025378488,0.030552873,0.00490952
0,0,0.011479293,0.012473435,0.013068169,0.018499616,0.011180581,0.010729117,0.020865377,0.006226709
0,0,0.011479293,0.016631246,0.004356056,0.0240495,0.010381968,0.010729117,0.017884609,0.006226709
0,0,0,0,0,0.012641404,0.010914377,0.024438544,0.040737164,0.028366118
0,0,0,0,0,0.03160351,0.013642971,0.036657816,0.010184291,0
0,0,0,0,0,0.017503483,0.022668322,0.033837984,0,0
0,0,0,0.013113098,0,0.023337977,0.020149619,0,0,0
0,0,0,0,0.013738332,0.029172471,0.011334161,0.016918992,0.018801768,0
0,0,0,0.010331532,0.00541207,0.025282808,0.010914377,0,0.022220271,0.015472428
0,0,0,0,0.013738332,0.011668988,0.015112214,0,0.037603536,0
0,0,0.018101962,0.026226196,0,0.029172471,0.007556107,0,0.018801768,0
0,0,0.013576471,0.013113098,0.013738332,0.016044859,0.008815458,0.016918992,0.025852431,0.014728561
0,0,0.014707844,0.02663598,0.016743592,0.00711079,0.016371566,0,0.011457327,0
0,0,0,0,0.009399911,0.027944156,0.017233227,0,0.006432184,0
0,0,0,0,0.012757023,0.018962106,0.014032771,0.015710493,0.021823481,0.009117681
0,0,0,0,0,0.021670978,0.014032771,0.062841971,0.017458785,0
0,0,0.010536963,0.012721662,0.007996939,0.027169585,0.006353145,0.026262316,0.020064573,0.015241496
0,0,0,0,0,0.02230836,0.013482466,0.025876106,0.028755645,0
0,0,0,0,0,0.020685934,0.005953297,0.039990345,0.044440543,0.023208642
0,0,0,0,0,0.027088723,0.018710361,0,0.008729392,0
0,0,0,0,0,0.026913957,0.012674761,0.014190122,0.027596143,0
0,0,0.02353255,0.017047027,0.008929916,0.022754527,0.008185783,0,0.018331724,0.012764753
0,0,0.021393227,0,0.032472421,0.013790623,0.014883242,0,0.011110136,0
0,0,0.013073639,0.018941141,0.009922129,0.016855205,0.007276251,0.024438544,0.033947637,0
0,0,0.010231543,0.007411751,0.007765144,0.019786546,0.007829879,0.028688726,0.029224487,0.016649678
0,0,0,0,0.008929916,0.018962106,0.019645879,0,0.012221149,0
0,0,0,0,0,0.019960112,0.020679872,0,0.012864368,0
0,0,0.019610458,0.014205856,0.009922129,0.021069007,0.010004846,0.012219272,0.016973818,0.007091529
0,0,0.012385553,0.00897212,0,0.023952134,0.012063259,0.023152305,0.019296551,0
0,0,0,0.015497298,0.008118105,0.031028901,0.010418269,0,0.011110136,0.011604321
0,0,0,0.085235136,0.044649579,0,0.008185783,0,0,0
0,0,0,0,0,0.075848424,0,0,0,0
0,0,0.008715759,0.018941141,0.019844257,0.014046005,0.014552503,0,0.004526352,0.018910745
0,0,0.01882604,0,0.007143933,0.021237559,0.015716703,0,0.014665379,0
0,0,0.012385553,0,0,0.023952134,0.017233227,0.023152305,0.006432184,0
0,0,0,0,0.007765144,0.019786546,0.018506987,0.019125817,0.010627086,0
0,0,0.010231543,0.007411751,0.007765144,0.021435424,0.011388915,0.028688726,0.018597401,0.005549893
0,0,0,0,0,0.027088723,0.016371566,0,0.017458785,0
0,0,0,0,0,0.043341957,0.011693975,0,0,0.018235361
0,0,0,0,0,0.015169685,0.018008722,0,0.030552873,0
0,0,0.027152942,0,0.006869166,0.02042073,0.008815458,0.016918992,0.032903094,0
0,0,0,0,0,0.025282808,0.017151164,0,0.017458785,0
0,0,0,0,0.015530288,0.026382061,0.017083373,0,0.005313543,0
0,0,0.006033987,0,0.004579444,0.02722764,0.01007481,0.022558656,0.018801768,0.019638082
0,0,0.033617929,0.012176448,0,0.021670978,0.00935518,0.031420985,0.017458785,0
0,0,0,0.004261757,0.008929916,0.028443159,0.012278674,0.010997345,0.012221149,0.012764753
0,0,0,0.031963176,0.011162395,0.028443159,0.008185783,0,0.007638218,0.015955941
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.027088723,0.021049156,0,0,0
0,0,0.078441833,0.056823424,0.059532772,0,0,0,0,0
0,0,0,0,0.014883193,0.025282808,0.01910016,0,0,0
0,0,0.015347315,0.007411751,0.007765144,0.019786546,0.012100722,0.009562909,0.021254173,0.005549893
0,0,0,0,0.019844257,0.021069007,0.016371566,0,0.013579055,0
0,0,0.011965703,0.00866798,0.00908127,0.019283498,0.00665962,0.029823308,0.0331421,0.012981105
0,0,0.025034628,0.014508108,0.011399892,0.016137963,0.01184326,0.028078327,0.010400978,0.00543181
0,0,0,0.003627027,0.003799964,0.022593148,0.010449936,0.018718885,0.033803179,0.00543181
0,0,0,0,0.006614752,0.016855205,0.014552503,0.032584726,0.027158109,0
0,0,0,0,0.007143933,0.027305433,0.014406978,0,0.019553839,0
0,0,0.007353922,0.010654392,0.005581197,0.026072896,0.012278674,0.013746681,0.011457327,0.007977971
0,0,0,0.020055326,0.010505783,0.026770032,0.011556399,0,0,0.030034713
0,0,0.011766275,0.017047027,0.008929916,0.024650738,0.008185783,0.010997345,0.018331724,0.012764753
0,0,0.013576471,0.013113098,0.013738332,0.016044859,0.008815458,0.016918992,0.025852431,0.014728561
0,0,0.022958585,0.029104681,0.013068169,0.009249808,0.00798613,0.021458234,0.023846145,0.012453418
0,0,0,0,0,0.029172471,0.015112214,0,0.018801768,0
0,0,0.009805229,0.014205856,0.014883193,0.025282808,0.010914377,0,0.015276437,0
0,0,0.010696614,0.007748649,0.008118105,0.02413359,0.013394917,0,0.016665204,0
0,0,0.034863037,0.05050971,0.006614752,0.011236804,0.009701669,0,0.009052703,0
0,0,0,0,0.014883193,0.018962106,0.010914377,0,0.030552873,0.021274588
0,0,0,0.015497298,0.008118105,0.02413359,0.013394917,0,0.016665204,0
0,0,0.010231543,0,0.007765144,0.01319103,0.019930602,0,0.015940629,0
0,0,0,0.017944239,0.009399911,0.043912246,0.003446645,0,0.012864368,0.013436582
0,0,0,0.034094055,0.011906554,0.020226247,0.006548626,0,0.016294866,0.034039341
0,0,0.007353922,0.005327196,0.011162395,0.018962106,0.013301897,0,0.022914655,0.007977971
0,0,0.013576471,0.006556549,0.010303749,0.0247966,0.008815458,0.016918992,0.021151989,0.009819041
0,0,0,0,0,0.027944156,0.015509904,0,0.019296551,0
0,0,0.014407684,0.010436955,0.007289727,0.018575124,0.00935518,0.008977424,0.029929345,0.010420207
0,0,0.008404482,0.012176448,0.006378511,0.018962106,0.015202168,0,0.013094088,0.009117681
0,0,0.006033987,0.013113098,0.009158888,0.023337977,0.01007481,0,0.021935396,0.013092054
0,0,0,0.008742065,0.004579444,0.02722764,0.009235242,0.033837984,0.021935396,0.006546027
0,0,0,0,0.019844257,0.025282808,0.018190629,0,0,0
0,0,0,0,0,0.037924212,0.016371566,0,0,0
0,0,0,0,0,0.015169685,0.013097253,0.029326253,0.032589731,0.017019671
0,0,0,0.018941141,0.009922129,0.02949661,0.01273344,0,0,0.014183059
0,0,0.00470651,0.006818811,0.003571966,0.024271496,0.009822939,0.008797876,0.029330758,0.010211802
0,0,0.016229345,0.029391426,0.006158563,0.023539166,0.006774441,0.015168752,0.021070947,0
0,0,0,0.036529344,0.012757023,0.021670978,0.014032771,0,0,0
0,0,0.021393227,0.015497298,0.01623621,0.02413359,0.010418269,0,0.005555068,0.011604321
0,0,0.032089841,0.007748649,0.008118105,0.01551445,0.007441621,0.009997586,0.030552873,0.017406481
0,0,0,0.036529344,0.012757023,0.032506468,0.00467759,0,0.008729392,0.018235361
0,0,0.006921338,0.005013832,0.005252892,0.02230836,0.012519433,0.025876106,0.021566734,0
0,0,0.008715759,0,0.013229505,0.028092009,0.010914377,0,0.018105406,0.009455373
0,0,0,0,0,0.02413359,0.014883242,0.039990345,0.016665204,0
0,0,0.018101962,0,0.013738332,0.017503483,0.015112214,0,0.018801768,0
0,0,0.009605122,0.020873911,0.007289727,0.024766832,0.008018726,0.026932273,0.014964673,0.010420207
0,0,0.018578329,0,0.014099867,0.021956123,0.011201598,0.011576153,0.01608046,0.013436582
0,0,0,0,0,0.027811089,0.013097253,0.014663127,0.020368582,0.008509835
0,0,0.019080446,0.009214609,0.014480944,0.016399659,0.010619394,0,0.026424107,0.006899867
0,0,0.013073639,0.014205856,0.004961064,0.023175907,0.008185783,0.024438544,0.023763346,0.007091529
0,0,0,0.034094055,0.008929916,0.026546949,0.009822939,0,0.006110575,0.012764753
0,0,0,0,0.007441596,0.025282808,0.00955008,0.018328908,0.030552873,0.010637294
0,0,0.00941302,0.006818811,0,0.027305433,0.013097253,0.017595752,0.014665379,0
0,0,0.013073639,0.014205856,0.009922129,0.023175907,0.010004846,0.012219272,0.016973818,0.007091529
0,0,0,0,0,0,0,0,0,0
0,0,0.015688367,0.034094055,0.023813109,0.025282808,0.004365751,0,0.008147433,0.017019671
0,0,0.01651407,0.00897212,0.012533215,0.030605505,0.006893291,0.01543487,0.015008429,0.008957721
0,0,0,0,0,0.022754527,0.022920192,0,0,0
0,0,0.010231543,0.009882335,0.005176763,0.019786546,0.008541686,0.019125817,0.030110078,0.014799714
0,0,0,0,0.007441596,0.022122457,0.015007269,0.018328908,0.015276437,0.010637294
0,0,0.058831375,0,0,0,0.008185783,0.109973449,0.030552873,0
0,0,0,0.017047027,0.017859832,0.022754527,0.016371566,0,0,0
0,0,0,0.003409405,0.007143933,0.024271496,0.010477802,0.017595752,0.026886528,0.010211802
0,0,0.027152942,0.013113098,0.006869166,0.017503483,0.011334161,0.016918992,0.018801768,0
0,0,0.013576471,0.013113098,0.013738332,0.016044859,0.008815458,0.016918992,0.025852431,0.014728561
0,0,0,0,0,0,0.032743131,0,0,0
0,0,0,0,0.021011567,0.026770032,0.013482466,0.025876106,0,0.015017357
0,0,0.020463087,0,0,0.019786546,0.014236144,0,0.021254173,0.011099785
0,0,0,0.017047027,0.011906554,0.020226247,0.013097253,0,0.020368582,0
0,0,0,0,0.019844257,0.025282808,0.010914377,0,0.027158109,0
0,0,0,0,0,0.025282808,0.021828754,0,0,0
0,0,0.019080446,0.013821914,0.004826981,0.022549532,0.008849495,0.023778043,0.01981808,0.006899867
0,0,0.005883138,0.01278527,0.013394874,0.020858317,0.011460096,0,0.018331724,0.012764753
0,0,0.009805229,0.007102928,0,0.022122457,0.016371566,0.018328908,0.010184291,0
0,0,0.010536963,0.01017733,0.005331293,0.024905453,0.006841848,0.026262316,0.029184834,0.007620748
0,0,0,0.004607305,0,0.022549532,0.013274242,0.011889022,0.023121093,0.013799733
0,0,0.006192776,0,0,0.025948145,0.011201598,0.011576153,0.032160919,0
0,0,0.005883138,0.008523514,0.013394874,0.020858317,0.006548626,0,0.03360816,0.025529506
0,0,0.018101962,0.008742065,0.009158888,0.01361382,0.011753945,0.022558656,0.025069024,0.006546027
0,0,0,0,0.009922129,0.012641404,0.023647817,0.024438544,0,0
0,0,0,0,0,0.029172471,0.015112214,0,0.018801768,0
0,0,0.043578796,0.006313714,0,0.022473607,0.012127086,0.016292363,0.009052703,0
0,0,0.008715759,0.012627428,0,0.019664406,0.014552503,0.016292363,0.018105406,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.013738332,0.017503483,0.012593512,0.033837984,0.028202652,0
0,0,0.028963138,0.023603576,0.010990666,0.01050209,0.01007481,0.013535194,0.022562122,0.003927616
0,0,0,0,0.022324789,0.009481053,0.016371566,0,0.030552873,0
0,0,0.010696614,0.011622973,0.012177158,0.029305073,0.005953297,0.019995173,0.019442737,0.011604321
0,0,0,0,0,0.019786546,0.014236144,0.019125817,0.026567716,0.011099785
0,0,0.020463087,0.014823502,0.007765144,0.01319103,0.011388915,0.019125817,0.026567716,0
0,0,0.012720297,0.013821914,0.009653963,0.022549532,0.008849495,0.023778043,0.016515067,0.013799733
0,0,0,0.018941141,0.009922129,0.016855205,0.01273344,0,0.027158109,0
0,0,0.006360149,0.004607305,0.009653963,0.020499574,0.014159192,0.011889022,0.016515067,0.006899867
0,0,0.007844183,0.017047027,0.005953277,0.022754527,0.007640064,0.014663127,0.032589731,0
0,0,0.019080446,0,0.004826981,0.024599489,0.010619394,0.023778043,0.016515067,0.013799733
0,0,0,0,0.008929916,0.026546949,0.010641518,0.02199469,0.027497586,0
0,0,0.017431519,0.006313714,0.013229505,0.016855205,0.013339794,0.016292363,0.018105406,0
0,0,0,0.034094055,0.017859832,0.022754527,0.006548626,0,0.012221149,0.025529506
0,0,0,0,0,0,0,0,0,0
0,0,0.013073639,0,0,0.025282808,0.010914377,0.036657816,0.020368582,0.007091529
0,0,0.01518229,0.010998082,0.008641854,0.017127064,0.011090415,0.007095061,0.021682684,0.016470649
0,0,0.01543118,0.008383784,0.008783524,0.014921002,0.010735453,0.007211374,0.026045072,0.020925825
0,0,0,0,0,0.022754527,0.018008722,0,0.018331724,0
0,0,0.008715759,0.012627428,0.006614752,0.016855205,0.015765211,0,0.013579055,0.009455373
0,0,0.006921338,0.020055326,0.005252892,0.020077524,0.011556399,0,0.02516119,0
0,0,0.036203923,0.026226196,0,0.017503483,0.007556107,0.033837984,0.018801768,0
0,0,0.015688367,0.02272937,0,0.015169685,0.013097253,0,0.024442299,0
0,0,0,0.014205856,0.014883193,0.022122457,0.00955008,0,0.030552873,0
0,0,0,0,0,0.018962106,0.016371566,0,0.030552873,0
0,0,0.013842676,0.060165979,0.010505783,0.013385016,0.007704266,0,0.007188911,0.015017357
0,0,0,0,0,0.022754527,0.013097253,0.014663127,0.028516015,0.008509835
0,0,0,0.009470571,0.009922129,0.021069007,0.014552503,0,0.020368582,0
0,0,0.013447171,0.014611738,0.010205618,0.021670978,0.008419662,0.025136788,0.017458785,0.014588289
0,0,0,0,0,0.03033937,0.019645879,0,0,0
0,0,0,0,0.009399911,0.023952134,0.013786582,0,0.025728735,0
0,0,0.017431519,0.018941141,0.006614752,0.016855205,0.010914377,0.016292363,0.018105406,0.009455373
0,0,0.027685353,0.020055326,0.021011567,0.017846688,0.0057782,0.025876106,0.021566734,0
0,0,0,0.014823502,0.015530288,0.016488788,0.011388915,0.019125817,0.021254173,0.011099785
0,0,0.01882604,0,0,0.024271496,0.011787527,0.017595752,0.024442299,0
0,0,0.013842676,0.005013832,0.015758675,0.020077524,0.013482466,0,0.017972278,0
0,0,0.022958585,0.020789058,0.017424226,0.014799693,0.008784743,0.021458234,0.020865377,0
0,0,0.0470651,0.048705792,0.020411236,0.006501294,0.008419662,0,0.006983514,0
0,0,0,0,0.006158563,0.026154629,0.012419808,0.015168752,0.025285136,0
0,0,0,0,0.017859832,0.03033937,0.016371566,0,0,0
0,0,0.02353255,0.008523514,0,0.015169685,0.013097253,0,0.030552873,0
0,0,0.014707844,0,0.016743592,0.016591843,0.012278674,0.013746681,0.026733764,0
0,0,0,0,0,0.018203622,0.017026428,0.017595752,0.019553839,0.010211802
0,0,0,0.005682342,0.005953277,0.027811089,0.010914377,0.014663127,0.024442299,0
0,0,0,0,0,0.021069007,0.010914377,0.024438544,0.027158109,0.028366118
0,0,0.013842676,0,0,0.02230836,0.013482466,0.025876106,0.021566734,0
0,0,0,0.006818811,0.010715899,0.024271496,0.008513214,0.017595752,0.029330758,0.010211802
0,0,0,0,0,0.026546949,0.016371566,0,0.018331724,0
0,0,0,0.008117632,0.008504682,0.010835489,0.020269557,0,0.017458785,0
0,0,0,0,0.007441596,0.018962106,0.016371566,0,0.025460728,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.015169685,0.026194505,0,0,0
0,0,0,0,0,0.037924212,0.016371566,0,0,0
0,0,0.008715759,0.012627428,0.013229505,0.019664406,0.006063543,0.016292363,0.031684461,0.018910745
0,0,0,0,0,0.050565616,0.010914377,0,0,0
0,0,0,0.068188109,0.035719663,0,0.013097253,0,0,0
0,0,0.012067974,0.008742065,0.004579444,0.015558651,0.011753945,0.022558656,0.021935396,0.019638082
0,0,0.013576471,0.009834823,0.006869166,0.023337977,0.009445134,0.008459496,0.02350221,0.009819041
0,0,0,0.02272937,0,0.025282808,0.015280128,0,0.008147433,0
0,0,0.017218939,0.033262492,0.008712113,0.016649654,0.006388904,0.010729117,0.023846145,0.012453418
0,0,0.02353255,0.017047027,0.017859832,0.015169685,0.009822939,0.02199469,0.018331724,0
0,0,0.012720297,0.013821914,0.004826981,0.016399659,0.013274242,0.023778043,0.016515067,0.006899867
0,0,0,0.034094055,0,0.022754527,0.009822939,0,0.012221149,0.025529506
0,0,0,0,0.00541207,0.018387497,0.013891025,0.02666023,0.02592365,0.007736214
0,0,0.013842676,0.006685109,0.014007711,0.016359464,0.009630333,0.025876106,0.023963038,0.015017357
0,0,0.020764015,0,0.005252892,0.02230836,0.011556399,0.025876106,0.021566734,0
0,0,0,0.085235136,0.044649579,0,0.008185783,0,0,0
0,0,0.00941302,0.013637622,0.007143933,0.024271496,0.007858352,0,0.029330758,0.010211802
0,0,0.006723586,0.004870579,0.010205618,0.026005174,0.011226216,0.012568394,0.020950542,0
0,0,0.009805229,0,0.014883193,0.028443159,0.00955008,0.018328908,0.015276437,0.010637294
0,0,0,0,0,0,0,0,0,0
0,0,0.008114672,0.005878285,0.006158563,0.028770092,0.012419808,0,0.016856758,0
0,0,0.004614225,0.013370217,0.007003856,0.013385016,0.010272355,0.017250737,0.031151949,0.020023142
0,0,0.011479293,0.012473435,0.008712113,0.033299308,0.009583356,0,0.011923072,0
0,0,0.007131076,0.010331532,0.01082414,0.013790623,0.012898809,0.039990345,0.018516893,0.007736214
0,0,0,0,0.022324789,0.028443159,0.012278674,0,0.015276437,0
0,0,0.016808964,0.018264672,0.006378511,0.024379851,0.00935518,0,0.017458785,0.009117681
0,0,0,0,0,0.023084303,0.017083373,0,0.015940629,0.011099785
0,0,0.008404482,0,0.006378511,0.024379851,0.015202168,0.015710493,0.013094088,0
0,0,0.018101962,0.013113098,0.004579444,0.025282808,0.008395675,0.011279328,0.018801768,0.013092054
0,0,0,0,0.006158563,0.031385555,0.013548882,0,0.012642568,0.008803278
0,0,0,0,0,0.025282808,0.016371566,0,0.020368582,0
0,0,0.016808964,0.008117632,0.008504682,0.018059149,0.010914377,0.020947324,0.02327838,0.006078454
0,0,0,0,0,0.020685934,0.01785989,0,0.022220271,0
0,0,0,0.042617568,0.089299158,0,0.008185783,0,0,0
0,0,0,0.020055326,0.010505783,0.026770032,0.009630333,0,0.014377823,0.015017357
0,0,0.016229345,0.011756571,0.018475688,0.026154629,0.009032588,0.015168752,0.008428379,0.008803278
0,0,0,0,0,0.021069007,0.020009691,0,0.013579055,0
0,0,0,0,0.011162395,0.028443159,0.016371566,0,0.007638218,0
0,0,0.011766275,0.011364685,0.008929916,0.022754527,0.007094345,0.036657816,0.02240544,0.012764753
0,0,0,0,0,0.025282808,0.016371566,0,0.020368582,0
0,0,0,0.00897212,0,0.031936179,0.015509904,0,0.006432184,0
0,0,0,0.008117632,0.008504682,0.025282808,0.014032771,0,0.017458785,0
0,0,0.058831375,0,0.022324789,0.028443159,0.008185783,0,0,0
0,0,0.006360149,0.009214609,0.004826981,0.026649446,0.010619394,0.011889022,0.01981808,0.006899867
0,0,0,0,0,0,0,0,0,0
0,0,0,0.009741158,0.005102809,0.015169685,0.012161734,0.025136788,0.027934055,0.014588289
0,0,0.02353255,0.017047027,0.011906554,0.017697966,0.009822939,0.014663127,0.016294866,0.008509835
0,0,0,0,0,0.032506468,0.018710361,0,0,0
0,0,0,0,0,0.022754527,0.01418869,0.014663127,0.020368582,0.017019671
0,0,0.017114582,0.012397838,0.006494484,0.017927809,0.012501923,0.015996138,0.013332163,0.013925185
0,0,0.018101962,0.019669647,0,0.017503483,0.01007481,0.016918992,0.02350221,0.009819041
0,0,0,0.008742065,0.009158888,0.019448314,0.00671654,0.011279328,0.040737164,0.019638082
0,0,0.018101962,0.013113098,0.006869166,0.02042073,0.011334161,0,0.02350221,0
0,0,0.015688367,0.034094055,0.011906554,0.035395931,0.006548626,0,0,0
0,0,0.009050981,0.013113098,0,0.023337977,0.013852863,0.016918992,0.009400884,0.009819041
0,0,0,0,0.012757023,0.016253234,0.021049156,0.031420985,0,0
0,0,0,0,0,0.023952134,0.017233227,0,0.012864368,0.013436582
0,0,0.011205976,0,0.008504682,0.021670978,0.015591967,0,0.017458785,0
0,0,0,0,0,0.025899462,0.008784743,0.032187351,0.029807681,0.018680126
0,0,0.015020777,0.007254054,0.011399892,0.02582074,0.009056611,0.009359442,0.018201712,0.01086362
0,0,0,0,0,0.025282808,0.016371566,0,0.013579055,0.014183059
0,0,0,0.042617568,0.044649579,0.018962106,0,0,0.015276437,0.031911883
0,0,0.013842676,0.016712772,0.010505783,0.019333912,0.008346288,0.008625369,0.026359342,0.010011571
0,0,0.014707844,0,0.011162395,0.021332369,0.013301897,0.013746681,0.019095546,0
0,0,0.009050981,0,0.006869166,0.02042073,0.015112214,0.016918992,0.014101326,0.009819041
0,0,0,0,0,0.018962106,0.008185783,0.02199469,0.042774022,0.025529506
0,0,0.01882604,0,0.007143933,0.021237559,0.010477802,0.017595752,0.029330758,0
0,0,0.010231543,0,0.007765144,0.026382061,0.014236144,0,0.015940629,0
0,0,0,0,0,0.023952134,0.017233227,0,0.019296551,0
0,0,0.015020777,0.014508108,0.015199857,0.014524166,0.009753273,0.018718885,0.020801956,0.016295429
0,0,0,0,0.006378511,0.032506468,0.010524578,0.015710493,0.017458785,0.009117681
0,0,0.009050981,0,0.020607498,0.023337977,0.013852863,0.016918992,0.009400884,0
0,0,0.009050981,0.013113098,0.013738332,0.02042073,0.006296756,0,0.032903094,0.019638082
0,0,0,0,0,0.022122457,0.016371566,0,0.025460728,0
0,0,0.026147278,0.037882283,0.099221286,0.008427603,0,0,0,0
0,0,0,0,0,0.02202051,0.012674761,0.028380245,0.027596143,0.008235325
0,0,0.016808964,0,0.006378511,0.029797595,0.010524578,0,0.021823481,0
0,0,0,0,0.008929916,0.026546949,0.014734409,0,0.018331724,0
0,0,0,0,0,0.025282808,0.016371566,0,0.020368582,0
0,0,0,0,0.005761236,0.026913957,0.014787221,0,0.019711531,0
0,0,0,0,0.008929916,0.026546949,0.009822939,0.02199469,0.024442299,0.012764753
0,0,0,0.010998082,0.011522472,0.01468034,0.014787221,0.014190122,0.015769225,0.016470649
0,0,0.012720297,0,0.004826981,0.024599489,0.009734444,0.011889022,0.02972712,0.006899867
0,0,0,0,0,0.018962106,0.01910016,0,0.020368582,0
0,0,0,0,0.089299158,0,0,0,0.061105746,0
0,0,0.011766275,0.034094055,0.008929916,0.022754527,0.009822939,0,0.006110575,0.012764753
0,0,0,0.028411712,0.009922129,0.021069007,0.01273344,0,0.006789527,0.014183059
0,0,0,0,0.009399911,0.031936179,0.013786582,0,0.012864368,0
0,0,0.01518229,0,0.011522472,0.02202051,0.013730991,0.014190122,0.015769225,0
0,0,0,0,0,0.075848424,0,0,0,0
0,0,0.012720297,0.013821914,0.004826981,0.020499574,0.010619394,0.023778043,0.016515067,0.013799733
0,0,0.010458911,0,0.007937703,0.018540726,0.013097253,0.009775418,0.021726488,0.017019671
0,0,0.007131076,0,0.01082414,0.022984371,0.011906593,0.02666023,0.022220271,0
0,0,0,0.024352896,0.012757023,0.027088723,0.014032771,0,0,0
0,0,0,0.018941141,0.009922129,0.02949661,0.010914377,0,0.006789527,0.014183059
0,0,0.009805229,0.021308784,0.007441596,0.025282808,0.010914377,0.036657816,0.005092146,0
0,0.121900089,0.013842676,0.010027663,0.007003856,0.02230836,0.007062244,0.034501474,0.01917043,0.015017357
0,0,0.012720297,0.004607305,0.014480944,0.016399659,0.014159192,0.023778043,0.016515067,0
0,0,0.014262152,0,0.01623621,0.01608906,0.010914377,0,0.029627029,0.015472428
0,0,0.01518229,0.027495205,0.005761236,0.019573787,0.00950607,0,0.011826919,0.024705974
0,0,0,0,0.015530288,0.016488788,0.018506987,0.019125817,0.010627086,0
0,0,0.010231543,0.007411751,0.015530288,0.019786546,0.015659758,0.019125817,0.005313543,0
0,0,0,0.020456433,0.007143933,0.015169685,0.015716703,0,0.019553839,0
0,0,0,0,0,0.031028901,0.014883242,0,0.016665204,0
0,0,0.027152942,0.013113098,0.006869166,0.017503483,0.011334161,0.016918992,0.018801768,0
0,0,0.011766275,0.025570541,0.008929916,0.018962106,0.009004361,0,0.024442299,0.006382377
0,0,0.029829993,0.012004949,0.005030938,0.012819452,0.012912784,0.018587062,0.015491598,0.010787115
0,0,0.088247063,0.063926352,0.044649579,0,0,0,0,0
0,0,0.044823905,0.024352896,0.025514045,0.007223659,0.006236787,0.020947324,0.017458785,0.012156908
0,0,0.029415688,0.021308784,0.008929916,0.017065895,0.010641518,0.010997345,0.015276437,0
0,0,0,0,0,0,0.032743131,0,0,0
0,0,0.017431519,0.018941141,0,0.016855205,0.009701669,0.016292363,0.027158109,0.009455373
0,0,0.01882604,0.006818811,0.007143933,0.021237559,0.011787527,0.017595752,0.019553839,0
0,0,0,0,0,0.023952134,0.017233227,0.04630461,0.006432184,0
0,0,0,0.02272937,0,0.025282808,0.010914377,0.029326253,0.008147433,0.017019671
0,0,0,0.014205856,0.007441596,0.022122457,0.012278674,0,0.020368582,0.010637294
0,0,0,0,0.006158563,0.01830824,0.016936102,0,0.025285136,0
0,0,0,0.012627428,0.006614752,0.014046005,0.014552503,0.016292363,0.022631758,0.009455373
